 Invensys Top Part Report for 009-00722.pcb on 11/1/2012 10:23:37 AM,,,,,,,,,
,,,,,,,,,
Requested Condition:,,,,,,,,,
Layer Name contains 'Top',,,,,,,,,
,,,,,,,,,
Name,Position X,Position Y,Rotation,Layer Name,Part Type,PCB Decal,Glued,SMD,Description
Q17,2960,2360,90,Top,006-00036-00,QRTO92,No,No,"SGS, Z0103MA5/AL2"
Q18,9480,1260,180,Top,604-00025-00,QSOT223,No,Yes,XTR SOT223 P-CHANNEL MOSFET NDT2955
Q19,4880,2580,270,Top,604-00002-00,QS3B,No,Yes,XTR SMD 2N2222A NPN 40V .6A
Q23,6640,3460,270,Top,604-00002-00,QS3B,No,Yes,XTR SMD 2N2222A NPN 40V .6A
R1,6560,2160,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R2,6680,2160,270,Top,601-04057-00,RS0805,No,Yes,RES SMD0805 1/8W 220 5%
R3,3130,790,180,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R4,6210,3460,90,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R5,6310,3460,90,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R6,10020,1580,270,Top,601-04057-00,RS0805,No,Yes,RES SMD0805 1/8W 220 5%
R7,3660,4770,270,Top,601-00194-00,RS1206,No,Yes,RES SMD1206 1/8W 38.3K 1%
R8,6280,1400,90,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R9,6080,1400,90,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R10,10880,2715,0,Top,601-00225-01,RS1210,No,Yes,RES SMD1210 1/2W 4.3 OHM 5%
R11,3660,4540,270,Top,601-00194-00,RS1206,No,Yes,RES SMD1206 1/8W 38.3K 1%
R12,3660,4305,270,Top,601-00194-00,RS1206,No,Yes,RES SMD1206 1/8W 38.3K 1%
R13,6080,1200,90,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R14,6080,1000,90,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R15,4520,960,270,Top,601-04569-00,RS0805,No,Yes,RES SMD0805 1/8W 6.98K 1%
R16,4620,960,270,Top,601-04584-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 1%
R17,4720,960,270,Top,601-04584-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 1%
R18,4820,960,270,Top,601-04584-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 1%
R19,3980,960,270,Top,601-04584-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 1%
R20,3880,960,270,Top,601-04584-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 1%
R21,3780,960,270,Top,601-04584-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 1%
R22,3680,960,270,Top,601-04584-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 1%
R23,1600,1980,270,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R24,13080,3710,270,Top,001-00673-00,RA4601/4,No,No,RES CF A 1/4W 220K 5%
R25,11140,2375,270,Top,601-04073-00,RS0805,No,Yes,RES SMD0805 1/8W 1K 5%
R26,11225,2000,270,Top,601-04569-00,RS0805,No,Yes,RES SMD0805 1/8W 6.98K 1%
R27,12040,4580,0,Top,001-00673-00,RA5001/4,No,No,RES CF A 1/4W 220K 5%
R28,11380,1820,90,Top,601-04121-00,RS0805,No,Yes,RES SMD0805 1/8W 100K 5%
R29,9300,3140,270,Top,001-00567-00,RA5001/2,No,No,RES CF A 1/2W 1K 5%
R30,13200,3710,0,Top,001-00085-00,RA4601/4,No,No,RES CF A 1/4W 33K 5%
R31,4520,1180,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R32,4620,1180,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R33,4720,1180,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R34,4820,1180,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R35,3980,1180,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R36,3880,1180,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R37,3780,1180,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R38,3680,1180,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R39,4420,960,90,Top,641-00003-01,RS0805,No,Yes,THERMISTOR SMD0805 NTC 47K 5%
R40,4700,2140,90,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R41,4840,2360,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R42,4960,2800,270,Top,601-04113-00,RS0805,No,Yes,RES SMD0805 1/8W 47K 5%
R43,4700,1960,270,Top,601-04113-00,RS0805,No,Yes,RES SMD0805 1/8W 47K 5%
R44,4840,2800,270,Top,601-04037-00,RS0805,No,Yes,RES SMD0805 1/8W 33 5%
R45,8260,2720,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R46,4640,3740,270,Top,001-00063-00,RA7001/4,No,No,RES CF A 1/4W 6.8K 5%
R47,7520,2375,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R48,9140,2665,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R49,8740,1900,90,Top,601-04093-00,RS0805,No,Yes,RES SMD0805 1/8W 6.8K 5%
R50,9880,1580,90,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R51,9300,2460,270,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R52,4240,1700,90,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R53,2680,3040,90,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R54,8360,2520,90,Top,601-04077-00,RS0805,No,Yes,RES SMD0805 1/8W 1.5K 5%
R55,8520,2280,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R56,2630,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R57,2630,5100,270,Top,001-00014-00,RA4401/4,No,No,RES CF A 1/4W 56K 5%
R58,2630,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R59,9750,1520,270,Top,001-00816-00,RA6601/4,No,No,RES 0.47K 1/2W 5% MF FUSIBLE
R60,2500,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R61,2500,5100,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R62,2500,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R63,2890,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R64,2890,5100,270,Top,001-00014-00,RA4401/4,No,No,RES CF A 1/4W 56K 5%
R65,2890,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R66,2370,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R67,2370,5100,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R68,2370,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R69,12620,3880,0,Top,001-00085-00,RA4601/4,No,No,RES CF A 1/4W 33K 5%
R70,8340,1600,270,Top,601-04057-00,RS0805,No,Yes,RES SMD0805 1/8W 220 5%
R71,1850,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R72,2760,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R73,2760,5100,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R74,2760,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R75,7490,2160,270,Top,601-04057-00,RS0805,No,Yes,RES SMD0805 1/8W 220 5%
R76,3020,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R77,3020,5100,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R78,7060,2160,270,Top,601-04057-00,RS0805,No,Yes,RES SMD0805 1/8W 220 5%
R79,3020,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R80,2240,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R81,2240,5100,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R82,2240,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R83,3280,3920,270,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R84,9620,1580,270,Top,601-04057-00,RS0805,No,Yes,RES SMD0805 1/8W 220 5%
R85,10670,1900,180,Top,601-00066-02,RS2010,No,Yes,RES SMD2010 1/2W 1K 5%
R86,4060,3480,180,Top,001-00037-00,RA6601/4,No,No,RES CF A 1/4W 100K 5%
R87,12620,3690,270,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R88,1980,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R89,1980,5100,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R90,13260,800,90,Top,001-00805-00,RA800-160X630,No,No,RES 43K 2W 5% MO
R91,3280,3300,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R92,1980,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R93,7320,2160,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R94,3840,4290,270,Top,601-00089-00,RS1206,No,Yes,RES SMD1206 1/8W 18K 5%
R95,2110,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R96,2110,5100,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R97,2110,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R98,800,4240,90,Top,001-00644-00,RA6601W,No,No,RES MO 1W 4.7K 5%
R99,2240,1420,180,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R100,2620,1400,180,Top,601-04065-00,RS0805,No,Yes,RES SMD0805 1/8W 470 5%
R101,3260,1705,0,Top,601-04113-00,RS0805,No,Yes,RES SMD0805 1/8W 47K 5%
R102,12460,2320,270,Top,001-00630-00,RA5001/4,No,No,RES 22 OHM 1/4W 5% CF
R103,11920,5080,270,Top,001-00673-00,RA5001/4,No,No,RES CF A 1/4W 220K 5%
R104,12710,3490,270,Top,001-00630-00,RA4601/4,No,No,RES 22 OHM 1/4W 5% CF
R105,6920,2160,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R106,11380,2000,270,Top,601-04075-00,RS0805,No,Yes,RES SMD0805 1/8W 1.2K 5%
R107,13580,920,90,Top,001-00805-00,RA800-160X630,No,No,RES 43K 2W 5% MO
R108,6480,800,270,Top,601-04105-00,RS0805,No,Yes,RES SMD0805 1/8W 22K 5%
R109,6340,800,270,Top,601-04105-00,RS0805,No,Yes,RES SMD0805 1/8W 22K 5%
R110,660,4900,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R111,7065,1215,90,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R112,1400,2960,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R113,11140,2185,270,Top,601-04513-00,RS0805,No,Yes,RES SMD0805 1/8W 1.82K 1%
R114,11300,4220,0,Top,041-00013-00,C5MM(8.5X6),No,No,NTC 10 OHM 2A 265V
R115,11540,1820,270,Top,601-04000-00,RS0805,No,Yes,RES SMD0805 1/8W 0 OHM 5%
R116,1500,1980,270,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R117,9040,2280,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R118,8840,2280,90,Top,601-04093-00,RS0805,No,Yes,RES SMD0805 1/8W 6.8K 5%
R119,520,4900,270,Top,001-00071-00,RA5001/4,No,No,RES MF A 1/4W 30.1K 1%
R120,8380,2280,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R121,2240,2750,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R122,6560,1330,90,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R124,800,3430,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R125,6770,3460,90,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R126,7720,2375,270,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R127,6870,3460,90,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R128,2090,2050,270,Top,601-04065-00,RS0805,No,Yes,RES SMD0805 1/8W 470 5%
R129,2665,2045,270,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R130,7180,2160,270,Top,601-04093-00,RS0805,No,Yes,RES SMD0805 1/8W 6.8K 5%
R131,600,3640,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R132,3500,4600,270,Top,601-00194-00,RS1206,No,Yes,RES SMD1206 1/8W 38.3K 1%
R133,3020,3040,270,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R134,1140,3430,90,Top,601-04071-00,RS0805,No,Yes,RES SMD0805 1/8W 820 5%
R135,3840,4050,270,Top,601-00089-00,RS1206,No,Yes,RES SMD1206 1/8W 18K 5%
R136,4940,2160,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R137,9520,1580,270,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R138,7620,2550,90,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R139,3500,4350,270,Top,601-00194-00,RS1206,No,Yes,RES SMD1206 1/8W 38.3K 1%
R140,350,4240,90,Top,001-00136-00,RA5001/4,No,No,RES CF A 1/4W 270K 5%
R141,7620,2160,270,Top,601-04093-00,RS0805,No,Yes,RES SMD0805 1/8W 6.8K 5%
R142,3500,4100,270,Top,601-00194-00,RS1206,No,Yes,RES SMD1206 1/8W 38.3K 1%
R143,3500,3860,270,Top,601-00046-00,RS1206,No,Yes,RES SMD1206 1/8W 2.05K 1%
R144,3660,4090,270,Top,601-00046-00,RS1206,No,Yes,RES SMD1206 1/8W 2.05K 1%
R145,7420,2550,90,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R146,3660,3860,270,Top,601-00046-00,RS1206,No,Yes,RES SMD1206 1/8W 2.05K 1%
R147,4340,2660,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R148,6780,2160,270,Top,601-04093-00,RS0805,No,Yes,RES SMD0805 1/8W 6.8K 5%
R149,8860,1600,270,Top,601-04057-00,RS0805,No,Yes,RES SMD0805 1/8W 220 5%
R150,8740,1600,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R151,7720,2825,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R152,8360,2940,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R153,8320,940,270,Top,601-04017-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7 5%
R154,8840,1900,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R155,9140,2480,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R156,1290,4240,90,Top,001-00750-00,RA6601W,No,No,RES MO 1W 100K 5%
R157,3680,1380,270,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R158,980,4240,90,Top,001-00750-00,RA6601W,No,No,RES MO 1W 100K 5%
R159,8220,1600,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R160,8040,1520,270,Top,001-00816-00,RA6601/4,No,No,RES 0.47K 1/2W 5% MF FUSIBLE
R161,8640,2280,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R162,9000,1600,270,Top,601-04017-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7 5%
R163,9000,1900,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R164,9815,2380,90,Top,601-04093-00,RS0805,No,Yes,RES SMD0805 1/8W 6.8K 5%
R165,3780,1620,90,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R166,5440,2960,270,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R167,5200,2960,90,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R168,9200,1900,90,Top,601-04093-00,RS0805,No,Yes,RES SMD0805 1/8W 6.8K 5%
R169,9040,2845,270,Top,601-04073-00,RS0805,No,Yes,RES SMD0805 1/8W 1K 5%
R170,8940,3025,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R171,1850,5100,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R172,1850,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R173,900,3430,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R174,5100,780,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R175,2770,2280,90,Top,601-04071-00,RS0805,No,Yes,RES SMD0805 1/8W 820 5%
R176,3120,2480,270,Top,601-04105-00,RS0805,No,Yes,RES SMD0805 1/8W 22K 5%
R177,5310,2960,90,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R178,3150,5100,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R179,1400,1980,270,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R180,1300,1980,270,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R181,3150,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R182,3150,4510,270,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R183,1880,1960,90,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R184,9660,2260,270,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R185,5540,2960,270,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R186,1000,3430,90,Top,601-04105-00,RS0805,No,Yes,RES SMD0805 1/8W 22K 5%
R187,7520,2825,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R188,7320,2825,270,Top,601-04093-00,RS0805,No,Yes,RES SMD0805 1/8W 6.8K 5%
R189,9100,1900,90,Top,601-04093-00,RS0805,No,Yes,RES SMD0805 1/8W 6.8K 5%
R190,9240,1520,270,Top,001-00015-00,RA6601/4,No,No,RES CF A 1/4W 10K 5%
R191,9235,2200,270,Top,601-04093-00,RS0805,No,Yes,RES SMD0805 1/8W 6.8K 5%
R192,3130,1030,180,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R193,3680,1620,270,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R194,3130,1150,180,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R195,2640,1230,0,Top,601-04073-00,RS0805,No,Yes,RES SMD0805 1/8W 1K 5%
R196,9395,2260,270,Top,601-04089-00,RS0805,No,Yes,RES SMD0805 1/8W 4.7K 5%
R197,2500,930,0,Top,601-04025-00,RS0805,No,Yes,RES SMD0805 1/8W 10 5%
R198,1720,5100,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R199,1720,4070,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R200,1720,3650,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R201,4940,1960,90,Top,601-04081-00,RS0805,No,Yes,RES SMD0805 1/8W 2.2K 5%
R202,2640,1120,180,Top,601-04045-00,RS0805,No,Yes,RES SMD0805 1/8W 68 5%
R203,2500,830,0,Top,601-04025-00,RS0805,No,Yes,RES SMD0805 1/8W 10 5%
R204,1420,2260,90,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R205,2930,650,180,Top,601-04045-00,RS0805,No,Yes,RES SMD0805 1/8W 68 5%
R207,3130,890,180,Top,601-04097-00,RS0805,No,Yes,RES SMD0805 1/8W 10K 5%
R208,2720,475,0,Top,601-04073-00,RS0805,No,Yes,RES SMD0805 1/8W 1K 5%
R220,1460,3430,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R221,1240,3430,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R222,1600,3430,270,Top,601-04145-00,RS0805,No,Yes,RES SMD0805 1/8W 1M 5%
R226,3840,4530,270,Top,601-00089-00,RS1206,No,Yes,RES SMD1206 1/8W 18K 5%
R228,3840,4770,270,Top,601-00089-00,RS1206,No,Yes,RES SMD1206 1/8W 18K 5%
R238,1460,4900,270,Top,001-00014-00,RA4401/4,No,No,RES CF A 1/4W 56K 5%
R239,1140,4900,270,Top,001-00014-00,RA4401/4,No,No,RES CF A 1/4W 56K 5%
R240,1600,4900,270,Top,001-00014-00,RA4401/4,No,No,RES CF A 1/4W 56K 5%
R243,440,3640,90,Top,001-00047-00,RA4401/4,No,No,RES CF A 1/4W 1M 5%
R255,1460,4340,270,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R256,1240,3630,90,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R257,1600,4340,270,Top,001-00186-00,RA4401/4,No,No,RES CF A 1/4W 470K  5%
R260,140,3570,90,Top,001-00747-00,RA5001/2,No,No,RES CF 1/2W 1M 5%
R261,-30,5000,270,Top,001-00752-00,RA570X170-800,No,No,RES WW 2W 33 OHM 5%
R276,180,4560,90,Top,001-00047-00,RA4401/4,No,No,RES CF A 1/4W 1M 5%
R279,8160,2940,270,Top,601-04073-00,RS0805,No,Yes,RES SMD0805 1/8W 1K 5%
R280,4560,1560,90,Top,601-04073-00,RS0805,No,Yes,RES SMD0805 1/8W 1K 5%
R282,5105,2615,270,Top,601-04073-00,RS0805,No,Yes,RES SMD0805 1/8W 1K 5%
STAR1,10040,4100,180,Top,STAR-8HOLE,STAR-8HOLE,No,No,STAR-8HOLE
STAR2,8840,4100,180,Top,STAR-8HOLE,STAR-8HOLEGA,No,No,STAR-8HOLE
STAR3,9340,4000,270,Top,STAR-8HOLE,STAR-8HOLE,No,No,STAR-8HOLE
STAR4,8140,4000,270,Top,STAR-8HOLE,STAR-8HOLE,No,No,STAR-8HOLE
STAR5,9540,4910,270,Top,STAR-8HOLE,STAR-8HOLE,No,No,STAR-8HOLE
STAR6,9540,5110,270,Top,STAR-8HOLE,STAR-8HOLED,No,No,STAR-8HOLE
STAR7,9145,5105,270,Top,STAR-8HOLE,STAR-8HOLE,No,No,STAR-8HOLE
STAR8,9145,4910,270,Top,STAR-8HOLE,STAR-8HOLEE,No,No,STAR-8HOLE
STAR9,8555,4910,270,Top,STAR-8HOLE,STAR-8HOLE,No,No,STAR-8HOLE
STAR10,8555,5110,270,Top,STAR-8HOLE,STAR-8HOLEH,No,No,STAR-8HOLE
STAR11,10700,5110,270,Top,STAR-8HOLE,STAR-8HOLE,No,No,STAR-8HOLE
STAR12,11090,5110,270,Top,STAR-8HOLE,STAR-8HOLE,No,No,STAR-8HOLE
STAR13,10695,4910,270,Top,STAR-8HOLE,STAR-8HOLEC,No,No,STAR-8HOLE
STAR14,11090,4910,270,Top,STAR-8HOLE,STAR-8HOLEB,No,No,STAR-8HOLE
STAR15,9935,5110,270,Top,STAR-8HOLE,STAR-8HOLEF,No,No,STAR-8HOLE
STAR16,11680,5110,270,Top,STAR-8HOLE,STAR-8HOLE,No,No,STAR-8HOLE
STAR17,11680,4910,270,Top,STAR-8HOLE,STAR-8HOLEG,No,No,STAR-8HOLE
STAR18,10440,4500,270,Top,STAR-8HOLE,STAR-8HOLEAA,No,No,STAR-8HOLE
STAR19,9935,4910,225,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR20,9790,4310,180,Top,STAR-3HOLE,STAR-3HOLE,No,No,STAR-3HOLE
STAR21,9490,4305,90,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR22,9790,4105,0,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR23,9490,4100,180,Top,STAR-5HOLE,STAR-5HOLE-SMALL,No,No,STAR-5HOLE
STAR26,8590,4100,0,Top,STAR-5HOLE,STAR-5HOLEA,No,No,STAR-5HOLE
STAR27,8590,4300,180,Top,STAR-3HOLE,STAR-3HOLE,No,No,STAR-3HOLE
STAR28,8290,4100,180,Top,STAR-5HOLE,STAR-5HOLE-SMALLA,No,No,STAR-5HOLE
STAR29,8290,4300,90,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR30,7760,4140,90,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR31,7280,4140,90,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR32,6820,4140,90,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR33,6340,4140,90,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR34,5280,4145,90,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR35,7755,4440,227.726,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR36,8590,4500,270,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR37,8290,4500,341.565,Top,STAR-3HOLE,STAR-3HOLE,No,No,STAR-3HOLE
STAR38,9790,4500,270,Top,STAR-5HOLE,STAR-5HOLE,No,No,STAR-5HOLE
STAR39,9490,4500,0,Top,STAR-3HOLE,STAR-3HOLE,No,No,STAR-3HOLE
STAR40,10740,4300,90,Top,STAR-3HOLE,STAR-3HOLE,No,No,STAR-3HOLE
STAR41,10740,4500,180,Top,STAR-3HOLE,STAR-3HOLEB,No,No,STAR-3HOLE
STAR42,10440,4300,0,Top,STAR-3HOLE,STAR-3HOLE,No,No,STAR-3HOLE
STAR43,12520,5300,90,Top,STAR-3HOLE,STAR-3HOLE,No,No,STAR-3HOLE
STAR44,12200,5330,270,Top,STAR-8HOLE,STAR-8HOLE,No,No,STAR-8HOLE
T1,12520,5300,270,Top,063-00028-65,LH-B82731T,No,No,INDUCTOR 10mH 1.0A -30/+50%
